score,popular,user_id,challenge_id,response,media,likes_num,replies_num,replies
0,2,2902,133,"[[[42,514147373524885, -70,89148717498779]]]",,2,0,
1,2,2902,132,Estoy de acuerdo porque no sé el límite es del barrio. Así que me voy a ir allí con opinión.,,2,0,
4,2,2902,130,Mis vecinos son amables es tranquilo y mi barrio está limpio,,2,0,
0,0,2902,126,Ayuntamiento porque,http://communityplanit.org/assets/attachments/102/103/set-72157631675997424.jpg,0,0,
0,1,2902,125,"Salir a cenar, culturales, sociales, de entretenimiento \ ni creo que el punto está lleno de cuchillero y son social.Also hay un restaurante mucho en este punto. Así que comer.",,0,1,enfriar!
3,0,2902,122,"Creo que tiene razón, porque no hay unas vistas mucho buenas en el momento que yo supiera que tiene que ver con lo sobrenatural.",,0,0,
-1,0,2902,115,sucio y no me siento seguro allí,,0,0,
-1,1,2902,118,"[[[42.51438066905148, -70.88967941078562]]] \ npalmers cala porque es un lugar todo el mundo le encanta y se divierten allí. Pero lo peor es su sucio",,0,1,"no, no es"
3,0,2902,116,No creo que realmente tiene buenas vistas que he visto,,0,0,
3,0,2508,144,"Me encanta el Ponit es mi casa

",,0,0,
-2,0,2508,170,Pobre,,0,0,
1,1,2508,141,sí lo hago.,,1,0,
0,0,2508,126,"pueblo

",,0,0,
0,0,2508,125,Tiendas de abarrotes \ nvery barato,,0,0,
-2,4,2508,122,porque mucha gente dice que ese punto es muy asustadizo y o gueto y eso no es correcto porque el punto está lleno de muchas culturas diferentes,,4,0,
0,2,2508,118,"[[[42.51481167036097, -70.88655191040039]]] \ nPalmer cala

]",,2,0,
0,4,2508,116,"un parque con niños jugando con gente nueva

",,4,0,
2,5,2508,115,"fuerte

",,5,0,
0,1,2954,115,pensar antes de decir,,0,1,Me gusta tu comentario Aarón. Está claro que tenemos un montón de opiniones diferentes y parece que nosotros como escuela deben comprometerse más acerca de las percepciones de las calles alrededor de nosotros!
2,3,2927,139,"[[[42,52032, -70.89127100000002]]] \ ni como Dunkin Donuts (:",,2,1,Totalmente
0,4,2927,138,no sé ... yo no vivo cerca de aquí.,,4,0,
0,4,2927,137,la tienda ....?,,4,0,
0,5,2927,133,"[[[42.517829, -70.889159]]] \ nla escuela ... sólo porque",,4,1,Es gracioso Alex. Salem Academy es generalmente el primer lugar quiero traer a la gente! ¿Dónde está tu orgullo de la escuela?
0,4,2927,132,No lo sé.,,4,0,
-1,0,2927,130,"no sé, me vi obligado a vivir allí",,0,0,
3,2,2927,126,Everyhting es simplemente hermoso! >: O,,2,0,
0,0,2927,125,"Culturales, sociales, de entretenimiento \ nNo un montón de diferentes culturas",,0,0,
2,2,2927,122,"el punto es que vale la pena visitar ya que hay un montón de gente diferente

",,2,0,
0,0,2927,118,"[[[42.518649, -70.89309200000002]]] \ ni sé.",,0,0,
0,2,2927,116,la calle,,2,0,
3,2,2927,115,bien (:,,2,0,
0,2,2727,139,"[[[42.513894306206126, -70.88927703475952]]] \ nPalmer cala, porque tiene el mural y es un lugar de la comunidad,",,2,0,
0,4,2727,138,"Yo no sé acerca de los acontecimientos en el momento, pero hace poco una niña fue atropellado por un coche y la ciudad decidió tho hacer el aguarrás carretera!",,0,4,buena idea! \ \ todavía un desperdicio \ \ la ciudad no tiene esa cantidad de dinero de sobra \ \ ^ primero exactamente lo que necesitan más dinero para hacer todas estas cosas que quieren hacer
0,0,2727,137,"Yo en realidad no vive en cualquier lugar cerca de la punta, pero una tienda de comestibles y un CVS debería ser suficiente",,0,0,
3,1,2727,133,"[[[42.515568881061895, -70.88956403112411]]] \ nI llevaría a un visitante a las escuelas. Ellos son grandes lugares.",,0,1,"Estoy de acuerdo, las escuelas son tan importantes. Y son tan bonitos."
0,1,2727,132,Creo que es justo en todos los sentidos.,,0,1,porque nada es perfecto
3,2,2727,130,Estoy orgulloso de mi barrio porque nos acercamos a los demás y tener eventos comunitarios.,,2,0,
3,4,2727,126,"Ya sé, ya sé que todos ustedes están pensando ""¿eh?"" pero un autobús escolar significa una escuela (que se me ocurre ir a) y las escuelas son grandes lugares sociales y ambientales con sus pequeñas comunidades.",http://communityplanit.org/assets/attachments/102/103/8071398332_e74fd7d654_s.jpg,2,2,"Eso es un gran fuera de la caja de respuesta! \ \ Thanks!

"
0,4,2727,125,"Culturales, sociales, de entretenimiento \ nEl punto es un lugar donde siempre hay gente que hace algo!",,4,0,
6,1,2727,122,"El punto es un gran lugar para vivir, y hay muchos lugares para visitar. No es mucho más peligroso en el punto que en cualquier otro lugar!",,0,1,"No estoy de acuerdo ya que cuando estaba en el punto, una persona recibió un disparo, y nadie recibe un disparo en mi barrio."
7,0,2727,118,"[[[42.515792286118526, -70.89024263000488]]] \ nMary Jane Lee Park, Palmer Street sería un gran lugar para comenzar, y el que iría a los dulces puerto porque la gente chocolates gratis y la oportunidad de ver cómo el chocolate se hace. A continuación, me gustaría ir a los jardines comunitarios a fin porque hay un ambiente tan bueno.",,0,0,
0,7,2727,116,Yo incluiría el interior de dulces puerto. MMMMM delicioso,,5,2,"Harbor Sweets es impresionante ..... hay tan pocos lugares donde se puede ver una fábrica de chocolate de cerca y personal, y el hecho de que contratar empleados locales del barrio y dar de nuevo las convierte en un tesoro en la comunidad. \ \ Fui allí por primera vez hace unos meses - ¡increíble!"
0,4,2727,115,fijable,,4,0,
11,4,2589,139,"[[[42.51209117189847, -70.89702325439453]]] \ nA bonito lugar histórico mostrando la belleza de la naturaleza y un buen lugar para relajarse y disfrutar de las hermosas vistas del puerto con vistas salem",,4,0,
-1,6,2589,138,"Cuarto de la celebración de julio y Block Party



Una celebración de la música, la amistad, la comida y el baloncesto patrocinado por el Boys and Girls Club of Salem MA",,6,0,
-1,2,2589,137,Yo atravesaría y visita de Crosby para el viaje más rápido. Un corto pero que te lleva a cesta de la compra en Highland Avenue. Todo está a unos pocos kilómetros. También hay algunas tiendas donde se podía apoderarse de su derecho básico dentro del mismo punto,,2,0,
2,4,2589,133,"[[[42.51379940569737, -70.89410501098632]]] \ nNo no es un lugar en el Punto de No tomaría un visitante .. ¿No te gusta la forma en que no es una opción.",,4,0,
1,2,2589,132,Estoy de acuerdo con los límites,,2,0,
9,2,2589,130,"He pasado la mayor parte del año 2012 mostrando a través de mi empresa y la fotografía lo increíble de la ciudad de Salem es y lo orgulloso y feliz que me siento de ser parte de esta comunidad. De hacer fiestas con el trabajo pro bono, he hecho mucho en el último año para mostrar mi orgullo de la ciudad",,2,0,
1,6,2589,126,La pared de graffiti es muy cool,http://communityplanit.org/assets/attachments/102/103/521892_10151109257436844_1932892978_n_1.jpg,6,0,
2,2,2589,125,"Supermercado de compras, cuidado personal (por ejemplo, salón de belleza o spa) \ nEn he mencionado en mi comentario anterior .. Se trata de una gran cantidad de viviendas .. No hay mucho de incentivos o al por menor",,2,0,
1,2,2589,122,"Hay una muy mala reputación alrededor de la zona del punto. Eso es un hecho y como un local que no le gustaría enviar un turista especialmente debido a que su no es mucho que hacer. Es agradable para un paseo rápido a través durante el día, pero en mi humilde opinión, parece como una gran área de vivienda de interés social con un poco menor en las afueras. ¿Por qué iba yo a enviar a la gente que estoy tratando de vender en la ciudad, en eso?",,2,0,
7,2,2589,118,"[[[42.518849, -70.891797]]] \ nPeabody Street Park es un gran lugar para coger música en vivo en temporada y un gran punto de partida para reunirse en un lugar bien mantenido situado en el centro para iniciar la exploración Point",,2,0,
-1,19,2589,116,Actuación en directo musical como parte del Cuatro de Julio Block Party,http://communityplanit.org/assets/attachments/102/103/521892_10151109257436844_1932892978_n.jpg,17,2,"Great!

\ \ Me encanta ese mural, y con actuaciones frente a ella es un gran uso de ese parque!"
0,8,2589,115,Tanto potencial,,8,0,
0,0,2487,206,"Haz nuevos amigos, nosotros no tenemos Biote.",,0,0,
0,0,2487,205,¡EN VIVO!,,0,0,
0,0,2487,204,"[[[42,514835395117416, -70,89025335884094]], [[42,514835395117416, -70,89025335884094]], [[42,514835395117416, -70,89025335884094]], [[42,514835395117416, -70,89025335884094]], [[42,514835395117416, -70,89025335884094]]]",,0,0,
0,0,2487,259,"OK \ nMany la gente viene a visitar, por lo que necesitan espacio de aparcamiento también. Debido a que no se llena de gente.",,0,0,
0,0,2487,201,El centro de guardería en el Canal St.,,0,0,
0,0,2487,200,"[[[42.51974622580042, -70,9103270111084]]] \ NI no tienes un coche, así que no puedo responder.",,0,0,
12,0,2487,198,"Las opciones de entretenimiento, la asequibilidad, Abierto tardío / temprano abierto, música Cómodo, buena y tranquila, Popular, buenas opciones de alimentos, Caja fuerte, cercanas",,0,0,
0,0,2487,194,El ciberespacio :),,0,0,
0,0,2487,189,MUCHO sólo tienes que hacer coordinador de la actividad o el director.,,0,0,
0,0,2487,262,Cuatro o más veces a la semana,,0,0,
0,0,2487,261,En primer lugar me gustaría ir a la hoja de naranja y luego fuera de la ciudad. La mayoría de conducción probable.,,0,0,
0,0,2487,193,"[[[42,51481167036097, -70,89028554534912]], [[42,51481167036097, -70,89028554534912]], [[42,514716771245276, -70,89406209564208]], [[42,51468513817467, -70,89204507446289]], [[42,51481167036097, -70,89191632843017]]]",,0,0,
0,0,2487,257,"Los préstamos comerciales de expansión, rehabilitación negocio comercial, creación de empleo, capacitación laboral y colocación \ Nall. && Deben tener un lugar donde los adolescentes pueden trabajar.",,0,0,
0,0,2487,256,"Más asequibles de alquiler de vivienda, mejoras de eficiencia energética, propiedad de la vivienda más asequible, Asistencia para la rehabilitación de viviendas, asistencia con la renta \ n.",,0,0,
0,0,2487,160,Para el refugio para desamparados.,,0,0,
0,0,2487,164,"[[[42,5146851381747, -70,8901567993164]], [[42,5146851381747, -70,8901567993164]], [[42,5146851381747, -70,8901567993164]], [[42,51266058835255, -70,89054303741455]], [[42,51266058835255, -70,89054303741455]]]",,0,0,
1,0,2487,155,"Sí, sólo porque está fuera oscuro y el Creeps salen por la noche.",,0,0,
2,0,2487,154,"Debería ser más brillante y con más jardines, porque ahora se ve como una película de terror.

",,0,0,
0,0,2487,151,"Creo que debería anunciar más, porque honestamente he vivido en el punto de toda mi vida y ahora mismo no recuerdo haber visto una tienda de electricidad.

",,0,0,
-1,0,2487,149,"[[[42.514590238866866, -70.89011388397216]], [[42,782142, -71.22828400000003]], [[42,517691, -70.89682800000003]], [[42,517691, -70.89682800000003]], [[42.51075216959196, -70.89907985415681]]] \ nSerán hacer una Bomb Broccoli Ziti.",,0,0,
4,0,2487,147,"La compra de alimentos, tiendas de ropa, etc.

.. Necesitamos más divertido que hacer, adolescente sabio.

",,0,0,
-2,0,2487,144,"Yo vivo en el momento y son algunas de las desventajas;

- La falta de centros deportivos (canchas de baloncesto, y etc)

- Seguridad

- Crack Heads",,0,0,
5,0,2487,170,"OK \ nI piensan que están haciendo bien, pero no están trabajando al máximo de que sean habilidades. Se necesita más seguridad, deben renovar la cancha de baloncesto y construir un lugar para que los niños sean o algo así.",,0,0,
6,1,2487,141,Hace poco vivir en el momento. Las ventajas de vivir aquí es que no es tan grande por lo que realmente nos da la oportunidad de conocer a todos. Creo que conozco a casi todo el mundo en la punta.,,1,0,
0,3,2487,139,"[[[42.468293839987695, -70,8450956878662]]] \ NI no se puede fijar el punto de esto, pero si yo los conocía lo suficientemente bien como yo los llevaré a mi casa. Por lo general, que es donde el día termina. Con sólo mostrar a alguien de su casa y lo compara con el hogar de otras personas, se puede ver la diversidad del punto.",,3,0,
-4,0,2487,138,"Realmente no hemos tenido crímenes violentos como este en mucho tiempo "", dijo Griffin. Este fue un tiroteo que ocurrió en la calle Cuerda en 2011. Era aterrador pensar que alguien tuvo la audacia de apretar el gatillo tan cerca de donde los niños jugar. Sobre todo en el verano.",,0,0,
2,2,2487,137,"Soy muy afortunado, por lo que yo viviendo donde vivo me da de lujo o bien va a las dos tiendas de la esquina cebada a un minuto de mi calle o Walgreens.",,2,0,
-3,11,2487,133,"[[[42.47880293227668, -70.86522298431396]]] \ nI voz de Wendy, sólo porque yo personalmente creo que es muy malo para usted. Bueno, al menos la mayoría de las cosas en el menú.",,9,2,Tan cierto. \ \ Y realmente no hace que el punto de mira que bien.
2,2,2487,132,"Sí estoy de acuerdo, me ayudaron a que este mapa, junto con mi colega. Así que creo que lo dice todo.",,2,0,
15,15,2487,130,"Hubo un tiempo en que nunca realmente se sentía orgulloso de donde vivo (el punto). Recuerdo este día yo y mis amigos estaban todos sentados en la mesa del almuerzo y estábamos hablando de donde vivíamos, me dijo que el obviamente ""el punto"". Entonces mis amigos empezaron a hablar de cómo no sólo la gente buena viviendo allí y usted camina por la calle en la que había disparado. Yo estaba como .. No me han disparado y yo soy un muy buen estudiante. Yo no bebo ni fumo. Desde ese día yo sólo quería demostrar que están equivocados. Me gradué con premios de ese año. Hace poco era un finalista para el ensayo de Martin Luther King, estoy en la sociedad nacional del honor, yo tengo una y la de B, y etc Nunca he estado tan orgulloso de donde vivo y todavía lo soy. ¿Quién dijo que nada bueno sale de la punta?",,13,2,"Yo no sé quién dice eso, pero tienes razón, las cosas buenas pueden suceder en el punto. \ \ Su orgullo es inspirador, y espero que inspire a otros a representar a su comunidad, también!"
5,6,2487,126,"(Esto NO es una imagen de las calles en el momento) Creo que las calles de la cuestión es la parte más bonita de la punta porque así es como ir del punto A al punto B. Ahí es donde ves a alguien que no lo hacen conocer y que les sonríen, lo que posiblemente puede hacer su día. Aquí es donde se forman amistades. Es el lugar donde se inicia el nuevo comienzo para todos los días. El comienzo de su viaje diario a su nuevo destino.",http://communityplanit.org/assets/attachments/102/103/0.jpg,6,0,
0,2,2487,125,"Salir a cenar, culturales, sociales, de entretenimiento \ nEl punto es sobre todo cultural, social, entretenimiento y comidas en restaurantes. Especialmente con todos los eventos que tienen lugar aquí y las instalaciones alrededor de esta área.",,2,0,
-4,4,2487,122,"Cada uno tiene sus propias opiniones. Tal vez algunas personas han tenido una mala experiencia o simplemente decidió separar las cosas que han escuchado. He vivido en el punto de toda la vida y una palabra para describirlo es ""Misunderstood"". Personalmente creo que el punto es un buen lugar para crecer, usted simplemente no puede mezclarse con la ""gente mala"". Básicamente su pueblo sólo los estereotipos y la propagación de rumores.",,4,0,
9,2,2487,118,"[[[42.521931, -70.891884]]] \ nLet a decir que estaba dando a este Tour en octubre ..

La primera parada sería ... el Peabody Essex Museum. Muchos pueden decir algo como, ""¿Por qué es aburrido"". No honestidad. He estado allí una vez millones, y lo único que me mantiene interesado es que siempre hay algo nuevo. Combina todas las culturas en una sola instalación. Este edificio es uno donde la diversidad se inicia.

La siguiente parada sería ... el carnaval. Cada año en el mes de octubre se puso de un carnaval. Creo que se trata de uno de los eventos que hacen que la comunidad y los extraños a la zona se reúnen y se divierten. ""El punto"" no sólo apoya la educación sino que muestra también tenemos la capacidad de divertirse ... juntos.",,2,0,
2,9,2487,116,"A Dis-funcional, familia acogedora y cariñosa.",http://communityplanit.org/assets/attachments/102/103/Merciiiiiiis.jpg,8,1,great pic!
-2,28,2487,115,"• À_It siempre parece imposible hasta que se hace • A_S. • A_

~ Nelson Mandela

- Siento que todo el mundo piensa que al cambiar el punto es imposible. Como si fueran opiniones se basan en lo que oyen, y no lo que ellos experimentan. Si usted me preguntó un par de años atrás, yo diría que es un callejón sin salida, y que nada se podía hacer. Ahora yo diría que, si nos fijamos en que la palabra ""imposible"", usted ve la palabra ""posible"". Nada es imposible. Imposible es una palabra para aquellos que no quieren intentarlo.",,24,4,"increíble \ \ si nos fijamos en que la palabra ""imposible"", usted ve la palabra ""posible"". Eso es inspirador. :) \ \ Eso es una gran manera de ver las cosas - así que ¿cómo piensan ustedes que podemos hacer que la gente vea lo que es posible, en lugar de escuchar acerca de las partes imposibles?

\ \ Tenemos que persuadir a la gente a venir a Salem y tratar de cambiar su punto de vista sobre las cosas. Y gracias (:"
2,2,2828,139,"[[[42.51810141728307, -70.89341836547851]]] \ nCyberspace es una ayuda valiosa para muchos residentes jóvenes.",,2,0,
1,2,2828,138,El ciberespacio se ha preparado a muchos estudiantes para la universidad y les ayudó a continuar la graduación.,,2,0,
0,0,2828,137,Walgreens,,0,0,
3,2,2828,133,"[[[42.51563412332742, -70.88964181518554]]] \ nEl barrio no es bonito.",,2,0,
1,2,2828,132,Me extendería hasta llegar a la orilla del puerto.,,2,0,
2,2,2828,130,Estoy orgulloso de nuestra herencia colonial.,,2,0,
3,2,2828,126,Harbor Sweets es un gran empleador local y una educación en la toma de chocolate.,,2,0,
3,2,2828,125,"Salir a cenar, los productos de consumo (por ejemplo, ropa), culturales, sociales, de entretenimiento \ nNo hay muchos buenos restaurantes y lugares culturales.",,2,0,
2,3,2828,122,"Se equivoca, porque hay una zona de costa maravillosa aquí.",,2,1,Es un lugar agradable.
0,0,2828,118,"[[[42.515136, -70.88800900000001]]] \ nSe sería en un tour de un día, para aprender sobre la toma de chocolate.",,0,0,
0,2,2828,116,La línea de costa,,2,0,
2,0,2828,115,Interesante,,0,0,
0,0,2934,139,"[[[40.706821, -74,00909999999999]]]",,0,0,
0,4,2934,138,Romper las peleas. UNITE!!!,http://communityplanit.org/assets/attachments/102/103/unite_or_die.JPG,4,0,
0,2,2934,137,Me gustaría pensar que tendría que ir a la cesta de la compra,,2,0,
0,4,2934,133,"[[[42.5181801, -70.88937909999999]]] \ ncongress calle",,4,0,
2,4,2934,132,sí estoy de acuerdo,,4,0,
2,0,2934,130,Yo creo que la planificación de eventos de la comunidad se beneficiaría de una comunidad para todas las personas de la comunidad pueden unirse y reunirse.,http://communityplanit.org/assets/attachments/102/103/character_bio_576_justiceleague.jpg,0,0,
0,7,2934,126,el desierto es impresionante,http://communityplanit.org/assets/attachments/102/103/Sahara-Desert-Morocco.jpg,7,0,
0,0,2934,125,"Salir a cenar, ir de compras, productos de consumo (por ejemplo, ropa), culturales, sociales, de entretenimiento \ nen el punto de que puede hacer un montón de cosas",,0,0,
-2,9,2934,122,Charles está mal porque él está haciendo sus decisiones sobre la base de rumores y opiniones,,8,1,"Él debe ir probarlo por sí mismo, y ver cómo le gusta el punto"
4,0,2934,118,"[[[42.5178278, -70.88934760000001]]] \ áreas nAlgunos en el punto donde la gente puede pasar el rato con los amigos y divertirse",,0,0,
2,9,2934,116,"El punto es fulled con un montón de gente divertida y diversas inteligente, fuerte y respetada.",http://communityplanit.org/assets/attachments/102/103/imagesCAE92HID.jpg,6,3,"excelente punto, perdón por el juego de palabras. \ \ punto excelente, perdón por el juego de palabras. \ \ historia verdadera."
3,2,2934,115,Entusiasta,,2,0,
5,0,3121,139,"[[[42.5178278, -70.88934760000001]]] \ nEs mi escuela y yo se lo mostraba como un lugar interesante y fascinante.",,0,0,
4,0,3121,138,Me gustaría informar sobre cómo el punto es ayudar a la gente reunirse y ayudar a reparar la comunidad,,0,0,
0,0,3121,137,En un supermercado. Sólo tengo que viajar a un kilómetro y camino hay,,0,0,
-3,0,3121,133,"[[[42.5157232, -70.89022849999998]]] \ nI escuchado muchos delincuentes y traficantes de drogas viven allí y yo no quiero ir en una calle con gente peligrosa",,0,0,
1,0,3121,132,Estoy de acuerdo,,0,0,
4,0,3121,130,Una vez que fue el orgullo de vivir en el momento fue cuando vi a ayudar a la gente entre sí y la limpieza de la basura de otras personas. Me gustaría estar más orgulloso de mi barrio si había menos estereotipos acerca de que todos tengan las drogas y el alcohol en el momento.,,0,0,
0,0,3121,126,"http://www.communityplanit.org/assets/cache/da/67/da67a373a49c1555752e6be12f2a9db3.jpg



Se muestran como el punto es, junto",,0,0,
5,0,3121,125,"Salir a cenar, lugares culturales, sociales, de entretenimiento nRestaurants \ y el entretenimiento son el mejor lugar para estar cuando la u está en el punto, ya que es relajante y ahora Atracciones de muchas personas",,0,0,
7,0,3121,122,"El punto es que vale la pena visitar, ya que tiene muchos lugares bonitos e interesantes para ir a",,0,0,
0,0,3121,118,"[[[42.515018, -70.88811199999998]]] \ nI se inician en Palmers Cove y me muestran que las personas de otros parques",,0,0,
0,0,3121,116,"Yo pondría la comunidad y las personas que trabajan juntas en el punto

",,0,0,
-2,0,3121,115,DIrty,,0,0,
0,0,3176,116,"En la postal, lo haría por los parques, las casas muy juntas, y la gente conversando afuera.",,0,0,
2,0,3176,115,Una comunidad útil.,,0,0,
9,4,3145,126,El parque es muy importante y hermoso porque se puede hacer un montón de cosas divertidas allí,,4,0,
0,0,3145,125,"Salir a cenar, ir de compras, cultural, social, entretenimiento \ nEstos son los lugares más atractivos porque la gente va allí el más",,0,0,
2,0,3145,122,"Estás en lo cierto, porque no todo el mundo le gusta el punto, ya que tratará de evitar que llegue a ella.",,0,0,
3,0,3145,115,Emocionante,,0,0,
4,0,3145,118,"[[[42.519667149459, -70.89647609030385]]] \ nEstos son lugares perfectos para ir porque se puede aprender sobre The Point y también acerca de salem. Salem Academy Charter School es el lugar donde usted puede aprender más sobre The Point y cómo funciona.",,0,0,
11,3,3145,116,"Es un lugar increíble donde se puede sentir seguro, ya sea con una comunidad y se ayudan mutuamente. The Point es un lugar increíble que usted debe visitar lo antes posible para que pueda explorar.",,3,0,
3,1,2630,147,"La cantidad de lugares para conseguir comida en el Punto es genial. Ropa principalmente la necesidad de encontrar fuera de la vecindad, sin embargo.",,1,0,
-2,0,2630,144,La cantidad de basura y cómo descuidado algunas cosas que se ven son sin duda algunos de los aspectos negativos sobre el punto y que sea poco atractivo.,,0,0,
2,0,2630,170,"Bueno nSerán \ están haciendo bien, pero hay varias cosas que se pueden mejorar, que están siendo mucho mencionados en este juego. Escuchar a la comunidad y tomar medidas al respecto sería la clave para satisfacer las necesidades de la gente en el Point.",,0,0,
4,1,2630,141,Una de las mejores cosas sobre el punto es que todos los lugares convenientes cerca de un acceso fácil.,,1,0,
1,0,2630,139,"[[[42.514280938564106, -70.88996129666361]]] \ nI'd una gran fiesta en el parque para que todos pudieran hablar con sus vecinos",,0,0,
5,0,2630,138,Me gustaría escribir sobre todo el gran trabajo que Journeys of Hope estaba haciendo!,,0,0,
-1,0,2630,137,"Sería muy duro para conseguir todas esas cosas de las tiendas más pequeñas que a veces prefieren hacer compras en. Yo no vivo en el momento, pero me parece que sería difícil de conseguir esas cosas en las bodegas que están más cerca de los hogares también. Yo no tengo un coche ahora, por lo que significa llevar a lotes o espaciar los viajes. ¿Es difícil llegar a los supermercados más grandes en el punto sin coche?",,0,0,
0,2,2630,133,"[[[42,51854425460459, -70,89326816177368]]]",,2,0,
0,2,2630,132,Eso tiene sentido para mí ....,,2,0,
4,4,2630,130,Me siento muy orgulloso cuando veo a la gente de mi barrio que se unen para ayudarse mutuamente.,,4,0,
2,2,2630,126,"Cuando vi esas fotos en el enlace de recursos, me di cuenta de que eran parte de la cuestión que no se había dado cuenta antes, como esta pintura: http://www.flickr.com/photos/44747327 @ N04/8071421499/in / set-72157631675997424",,2,0,
2,0,2630,125,Salir a cenar \ nDining fuera es bueno - yo como para ver más opciones de entretenimiento sin embargo.,,0,0,
2,0,2630,122,No hay demasiadas cosas turísticas para hacer en el momento - pero eso lo hace aún mejor!,,0,0,
3,0,2630,118,"[[[42.513831041148855, -70.88893371331528]]] \ nstarting en un parque y tener algún tipo de uniforme que podría ser una buena idea ...",,0,0,
0,0,2630,115,Unida,,0,0,
0,8,2630,116,Yo pondría uno de los murales del proyecto mural en una postal!,,8,0,
4,0,3139,116,"The Point es una comunidad muy diversa. Contiene muchos diferentes incluso a lo largo del año, como Dominicana y Puerto Rico Día de la Independencia. Bienvenido a The Point!",,0,0,
0,2,3139,115,Maloliente,,2,0,
0,0,3111,116,personas y las flores,,0,0,
4,1,3111,115,Diversión,,1,0,
0,0,2928,118,"[[[42.518649, -70,89309200000002]]] \ nidk",,0,0,
-1,0,2928,116,sin comentarios,,0,0,
-1,8,2928,115,sin comentarios,,8,0,
0,0,2295,206,Una variedad de alimentos y música,,0,0,
0,0,2295,205,Un montón de comida y música,,0,0,
0,0,2295,204,"[[[42.519262, -70,88588199999998]], [[42,519262, -70,88588199999998]]]",,0,0,
0,0,2295,259,"No sé (yo no vivo en el Point) \ nI trabajo en el punto y estado, y sólo unos pocos lugares. No estoy seguro de la totalidad de los parques en el Punto.",,0,0,
0,0,2295,201,"Los campos comunes de Salem se encuentra a poca distancia. También hay Palm Cove, River Forest",,0,0,
0,0,2295,200,"[[[42.518649, -70.89309200000002]], [[42,518649, -70.89309200000002]]] \ Nhave una comida al aire libre en el estacionamiento del Wendy.",,0,0,
1,0,2295,198,"Seguro y abierto tardío / temprano abierto asequibilidad, \ dicen nI'd es el número uno a ciencia cierta. Guardar y cerrar y abrir tarde.",,0,0,
2,1,2295,194,"Discotecas, restaurantes, patinaje sobre ruedas,",,1,0,
0,0,2295,189,Salem CyberSpace por supuesto!,,0,0,
3,0,2295,261,"El punto es un gran ritmo para caminar, especialmente en el clima más cálido. Además, nunca se sabe quién se va a ver.",,0,0,
0,0,2295,193,"[[[42.523857, -70,888034]], [[42,523857, -70,888034]]]",,0,0,
